"Ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","target","name","description","Name"
"ENSMUSG00000028185",358.410158510837,0.0731275862407895,0.148576115148774,0.492189381634891,0.622585470183134,0.910142771845476,"56629","Dnase2b","deoxyribonuclease II beta [Source:MGI Symbol;Acc:MGI:1913283]","Dnase2b"
"ENSMUSG00000028211",1835.88120501014,1.26691674831032,0.342735449940892,3.69648587132968,0.000218604419119214,0.0341751575223038,"60599","Trp53inp1","transformation related protein 53 inducible nuclear protein 1 [Source:MGI Symbol;Acc:MGI:1926609]","Trp53inp1"
"ENSMUSG00000028222",0.130008564982628,0.0905355011954544,2.6989584474692,0.033544607283728,0.973240294362426,NA,"12307","Calb1","calbindin 1 [Source:MGI Symbol;Acc:MGI:88248]","Calb1"
"ENSMUSG00000028240",2458.01590263767,0.377694047913832,0.453377802319863,0.833066916777201,0.404806990583268,0.809657114233065,"13122","Cyp7a1","cytochrome P450, family 7, subfamily a, polypeptide 1 [Source:MGI Symbol;Acc:MGI:106091]","Cyp7a1"
"ENSMUSG00000028259",0.247378382232838,0.911326534193523,2.42581804031875,0.37567802656533,0.707156275529517,NA,"57756","Fhl5","four and a half LIM domains 5 [Source:MGI Symbol;Acc:MGI:1913192]","Fhl5"
"ENSMUSG00000028298",1.48589130439647,-0.266893278046078,0.829954136881095,-0.321575935568009,0.747773976853977,0.935215987052041,"12640","Cga","glycoprotein hormones, alpha subunit [Source:MGI Symbol;Acc:MGI:88390]","Cga"
"ENSMUSG00000028300",119.247772583925,0.403565015094275,0.164495410406907,2.45335121567215,0.0141532075477189,0.250485069429441,"73205","C9orf72","C9orf72, member of C9orf72-SMCR8 complex [Source:MGI Symbol;Acc:MGI:1920455]","C9orf72"
"ENSMUSG00000028312",35.6452773960064,0.0155761971529853,0.223418663051076,0.0697175291458278,0.944418489489147,0.989009526920072,"14211","Smc2","structural maintenance of chromosomes 2 [Source:MGI Symbol;Acc:MGI:106067]","Smc2"
"ENSMUSG00000028356",37644.8075573086,0.100748622057253,0.147854233757329,0.681405053456978,0.495615226152178,0.854048528103018,"11699","Ambp","alpha 1 microglobulin/bikunin precursor [Source:MGI Symbol;Acc:MGI:88002]","Ambp"
"ENSMUSG00000028360",0,NA,NA,NA,NA,NA,"242259","Slc44a5","solute carrier family 44, member 5 [Source:MGI Symbol;Acc:MGI:3035141]","Slc44a5"
"ENSMUSG00000028373",20.1016345445834,-0.134883443800684,0.203150780976368,-0.663957298871399,0.506717641500782,0.858977977821205,"56079","Astn2","astrotactin 2 [Source:MGI Symbol;Acc:MGI:1889277]","Astn2"
"ENSMUSG00000028386",0.0239500000635487,0.150340424982105,3.04943605991812,0.0493010583032661,0.960679376141141,NA,"30936","Slc46a2","solute carrier family 46, member 2 [Source:MGI Symbol;Acc:MGI:1353616]","Slc46a2"
"ENSMUSG00000028402",300.033472158722,-0.198127876625806,0.177477048274704,-1.11635774063099,0.264269034921616,0.697553962883324,"17475","Mpdz","multiple PDZ domain crumbs cell polarity complex component [Source:MGI Symbol;Acc:MGI:1343489]","Mpdz"
"ENSMUSG00000028410",1537.01450687749,-0.117551456713289,0.168708535267957,-0.696772433751408,0.485945220133715,0.845603000748832,"15502","Dnaja1","DnaJ heat shock protein family (Hsp40) member A1 [Source:MGI Symbol;Acc:MGI:1270129]","Dnaja1"
"ENSMUSG00000028411",127.764891874878,-0.0345740782436953,0.132227559883947,-0.261474069959697,0.793726943334927,0.949637592918573,"66408","Aptx","aprataxin [Source:MGI Symbol;Acc:MGI:1913658]","Aptx"
"ENSMUSG00000028415",2.58697311867074,1.53358475095214,1.35096017304195,1.13518131885337,0.256299355075988,0.688193115633425,"20731","Spink4","serine peptidase inhibitor, Kazal type 4 [Source:MGI Symbol;Acc:MGI:1341848]","Spink4"
"ENSMUSG00000028431",163.748643119471,-0.132319486639398,0.114645014523517,-1.15416694907614,0.248431729905384,0.680474293215871,"230233","Elp1","elongator complex protein 1 [Source:MGI Symbol;Acc:MGI:1914544]","Elp1"
"ENSMUSG00000028434",1324.79052616415,-0.0292761341359398,0.127779705151077,-0.229114115589216,0.818780222594625,0.960820494737813,"54357","Epb41l4b","erythrocyte membrane protein band 4.1 like 4b [Source:MGI Symbol;Acc:MGI:1859149]","Epb41l4b"
"ENSMUSG00000028438",6.35506170548989,0.692839143983203,0.392553735825943,1.76495363755857,0.077571557940451,0.462549281640671,"109242","Kif24","kinesin family member 24 [Source:MGI Symbol;Acc:MGI:1918345]","Kif24"
"ENSMUSG00000028445",548.162605012581,-0.527971323536051,0.389867241627268,-1.35423361381262,0.17566185813969,0.615749163635158,"69638","Enho","energy homeostasis associated [Source:MGI Symbol;Acc:MGI:1916888]","Enho"
"ENSMUSG00000028452",2284.22473355983,-0.288533801725016,0.133298989850223,-2.16456105218214,0.0304213163928868,0.320698201700925,"269523","Vcp","valosin containing protein [Source:MGI Symbol;Acc:MGI:99919]","Vcp"
"ENSMUSG00000028458",379.773251769987,-0.0138072969934603,0.130278635697156,-0.10598281843814,0.915595984301867,0.983893881435297,"21754","Tesk1","testis specific protein kinase 1 [Source:MGI Symbol;Acc:MGI:1201675]","Tesk1"
"ENSMUSG00000028468",856.531829216288,0.105089821235446,0.0833977113448009,1.26010437865568,0.207631710919539,0.644184823073409,"242406","Rgp1","RAB6A GEF compex partner 1 [Source:MGI Symbol;Acc:MGI:1915956]","Rgp1"
"ENSMUSG00000028480",23.5997783939857,0.108210714920292,0.294446927040007,0.367504989806157,0.713242370524239,0.927927863716865,"384009","Glipr2","GLI pathogenesis-related 2 [Source:MGI Symbol;Acc:MGI:1917770]","Glipr2"
"ENSMUSG00000028497",43.4154574801649,0.0817281514968751,0.204472047202299,0.399703297419503,0.689375063146439,0.926062460602561,"66775","Hacd4","3-hydroxyacyl-CoA dehydratase 4 [Source:MGI Symbol;Acc:MGI:1914025]","Hacd4"
"ENSMUSG00000028518",800.935533808131,0.0232010136422027,0.127593787878583,0.181834978237973,0.855712233429638,0.972579018529554,"108079","Prkaa2","protein kinase, AMP-activated, alpha 2 catalytic subunit [Source:MGI Symbol;Acc:MGI:1336173]","Prkaa2"
"ENSMUSG00000028532",17.9733568447661,-0.286483515871597,0.232869534555819,-1.23023183954931,0.218610300079562,0.662184482695251,"320508","Cachd1","cache domain containing 1 [Source:MGI Symbol;Acc:MGI:2444177]","Cachd1"
"ENSMUSG00000028541",3.31271458804958,-0.14277845970875,0.380457367864966,-0.375281100508023,0.707451420363969,0.927927863716865,"53418","B4galt2","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2 [Source:MGI Symbol;Acc:MGI:1858493]","B4galt2"
"ENSMUSG00000028549",57.1499611875542,-0.0774505760695978,0.145958461016086,-0.530634370425858,0.595672173250195,0.90111498198827,"67733","Itgb3bp","integrin beta 3 binding protein (beta3-endonexin) [Source:MGI Symbol;Acc:MGI:1914983]","Itgb3bp"
"ENSMUSG00000028556",206.921307227553,0.215847086428813,0.128304727788484,1.68230033412834,0.09251061637779,0.497753106093884,"67299","Dock7","dedicator of cytokinesis 7 [Source:MGI Symbol;Acc:MGI:1914549]","Dock7"
"ENSMUSG00000028558",0.15214069022476,0.0247468565431089,2.60380724135874,0.00950410466259988,0.99241693578614,NA,"108802","Calr4","calreticulin 4 [Source:MGI Symbol;Acc:MGI:2140435]","Calr4"
"ENSMUSG00000028587",0.479726697791635,-0.238957256062041,0.93478143077959,-0.25562901464865,0.798237312147625,NA,"18392","Orc1","origin recognition complex, subunit 1 [Source:MGI Symbol;Acc:MGI:1328337]","Orc1"
"ENSMUSG00000028589",0.0297078427859887,0.216129069557094,3.04943605991812,0.0708750947094452,0.943497165058951,NA,"69364","Cfap107","cilia and flagella associated protein 107 [Source:MGI Symbol;Acc:MGI:1916614]","Cfap107"
"ENSMUSG00000028602",0.744588048228375,-0.383332200370307,0.921711452344349,-0.415891762433147,0.677489207600684,0.924479036913027,"21941","Tnfrsf8","tumor necrosis factor receptor superfamily, member 8 [Source:MGI Symbol;Acc:MGI:99908]","Tnfrsf8"
"ENSMUSG00000028608",267.660313589366,-0.0920646010850604,0.108911122567737,-0.845318631508927,0.397932961242461,0.804915153874057,"74098","Czib","CXXC motif containing zinc binding protein [Source:MGI Symbol;Acc:MGI:1921348]","Czib"
"ENSMUSG00000028609",190.765832711937,0.0280281266294745,0.106365686783523,0.263507221896829,0.792159657924867,0.94921649276785,"17149","Magoh","mago homolog, exon junction complex core component [Source:MGI Symbol;Acc:MGI:1330312]","Magoh"
"ENSMUSG00000028630",886.354268574312,-0.0375614405923821,0.096888941478968,-0.38767520853281,0.698256404462249,0.927927863716865,"69181","Dyrk2","dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2 [Source:MGI Symbol;Acc:MGI:1330301]","Dyrk2"
"ENSMUSG00000028631",3.45407410115359,-0.34206125421602,0.383133344772018,-0.89279948843806,0.371964560358892,0.783464276085271,"60613","Kcnq4","potassium voltage-gated channel, subfamily Q, member 4 [Source:MGI Symbol;Acc:MGI:1926803]","Kcnq4"
"ENSMUSG00000028635",0.265905742199001,0.795831233472666,1.24993451758445,0.636698340814399,0.524321354530854,NA,"13615","Edn2","endothelin 2 [Source:MGI Symbol;Acc:MGI:95284]","Edn2"
"ENSMUSG00000028645",212.530637665616,0.100252356827103,0.192637991746901,0.520418407179099,0.602771983286257,0.902714401792191,"20525","Slc2a1","solute carrier family 2 (facilitated glucose transporter), member 1 [Source:MGI Symbol;Acc:MGI:95755]","Slc2a1"
"ENSMUSG00000028646",660.878976912458,0.153470956687488,0.06946100951934,2.20945473942122,0.0271430272086002,0.308050343652634,"54170","Rragc","Ras-related GTP binding C [Source:MGI Symbol;Acc:MGI:1858751]","Rragc"
"ENSMUSG00000028647",199.664554621626,0.219539631404821,0.102958910009716,2.13230337601771,0.0329819147037903,0.329149217283439,"56309","Mycbp","MYC binding protein [Source:MGI Symbol;Acc:MGI:1891750]","Mycbp"
"ENSMUSG00000028648",63.0096756369804,1.04157354788009,0.534546164814879,1.94851935424661,0.0513528512888077,0.397917420304254,"595136","Ndufs5","NADH:ubiquinone oxidoreductase core subunit S5 [Source:MGI Symbol;Acc:MGI:1890889]","Ndufs5"
"ENSMUSG00000028653",157.014213615952,-0.0411415615158906,0.106863376433183,-0.384992154366512,0.700243228286424,0.927927863716865,"66966","Trit1","tRNA isopentenyltransferase 1 [Source:MGI Symbol;Acc:MGI:1914216]","Trit1"
"ENSMUSG00000028664",1.42930448962544,0.239605986851134,0.620603869893288,0.386085228395906,0.69943354936155,0.927927863716865,"13844","Ephb2","Eph receptor B2 [Source:MGI Symbol;Acc:MGI:99611]","Ephb2"
"ENSMUSG00000028687",9.57077187788807,0.292045049552749,0.375195333821291,0.778381347599203,0.436344231544227,0.828945020788827,"70603","Mutyh","mutY DNA glycosylase [Source:MGI Symbol;Acc:MGI:1917853]","Mutyh"
"ENSMUSG00000028702",3.60580063787543,-0.220486196927771,0.539447908966643,-0.408725649433196,0.682741008386201,0.926062460602561,"19366","Rad54l","RAD54 like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:894697]","Rad54l"
"ENSMUSG00000028712",667.900000313725,0.0963055813405203,0.553513932934387,0.173989443824779,0.86187375830618,0.974715576629408,"666168","Cyp4a31","cytochrome P450, family 4, subfamily a, polypeptide 31 [Source:MGI Symbol;Acc:MGI:3028580]","Cyp4a31"
"ENSMUSG00000028716",20.1567086550739,0.279344271870544,0.390291976488108,0.715731525879972,0.47415714046353,0.843246712329521,"67182","Pdzk1ip1","PDZK1 interacting protein 1 [Source:MGI Symbol;Acc:MGI:1914432]","Pdzk1ip1"
"ENSMUSG00000028755",104.047108364476,-0.254005945895882,0.305762773961994,-0.83072881176652,0.406126846168797,0.809657114233065,"72269","Cda","cytidine deaminase [Source:MGI Symbol;Acc:MGI:1919519]","Cda"
"ENSMUSG00000028793",420.46370622471,0.0125130396745771,0.121048188649385,0.103372382636976,0.917667430163909,0.983893881435297,"75234","Rnf19b","ring finger protein 19B [Source:MGI Symbol;Acc:MGI:1922484]","Rnf19b"
"ENSMUSG00000028797",1021.59170571296,-0.0574132609405565,0.115725330478461,-0.496116629809429,0.619812126950304,0.910142771845476,"76799","Tmem234","transmembrane protein 234 [Source:MGI Symbol;Acc:MGI:1924049]","Tmem234"
"ENSMUSG00000028804",0.0984247822612673,0.235781749892842,2.82882957805536,0.0833495774089465,0.933573580331437,NA,"329942","Csmd2","CUB and Sushi multiple domains 2 [Source:MGI Symbol;Acc:MGI:2386401]","Csmd2"
"ENSMUSG00000028822",900.029709024288,0.277502107032758,0.146425933300654,1.89517048501898,0.0580698190177314,0.421616807617082,"71817","Tmem50a","transmembrane protein 50A [Source:MGI Symbol;Acc:MGI:1919067]","Tmem50a"
"ENSMUSG00000028834",0.708280312623517,-1.30417185127104,1.31722053694745,-0.990093772978481,0.322128286726955,0.742863817333197,"433766","Trim63","tripartite motif-containing 63 [Source:MGI Symbol;Acc:MGI:2447992]","Trim63"
"ENSMUSG00000028864",98.6216754476381,-0.0938283131230054,0.244994658910369,-0.382981055751637,0.701733810505315,0.927927863716865,"15234","Hgf","hepatocyte growth factor [Source:MGI Symbol;Acc:MGI:96079]","Hgf"
"ENSMUSG00000028878",238.440328468719,0.0854440796183925,0.0987028205237235,0.865670090935808,0.386671106321364,0.797139057389052,"230789","Fam76a","family with sequence similarity 76, member A [Source:MGI Symbol;Acc:MGI:2385211]","Fam76a"
"ENSMUSG00000028885",8.43416794697157,0.206116395339527,0.366113956058471,0.562984261945503,0.573445600714779,0.892177531478555,"100340","Smpdl3b","sphingomyelin phosphodiesterase, acid-like 3B [Source:MGI Symbol;Acc:MGI:1916022]","Smpdl3b"
"ENSMUSG00000028894",542.249544059543,0.188704515658603,0.0847070348020098,2.22773133423537,0.0258984361954823,0.304929704828817,"16330","Inpp5b","inositol polyphosphate-5-phosphatase B [Source:MGI Symbol;Acc:MGI:103257]","Inpp5b"
"ENSMUSG00000028923",154.852248492148,-0.103060664657794,0.0922372388342313,-1.11734334158696,0.263847550568649,0.697152119530683,"66147","Necap2","NECAP endocytosis associated 2 [Source:MGI Symbol;Acc:MGI:1913397]","Necap2"
"ENSMUSG00000028932",1321.63188893689,-0.0442162809706124,0.119764735176742,-0.369192825462023,0.711984003186485,0.927927863716865,"19181","Psmc2","proteasome (prosome, macropain) 26S subunit, ATPase 2 [Source:MGI Symbol;Acc:MGI:109555]","Psmc2"
"ENSMUSG00000028948",327.956921830714,-0.158901757639325,0.129963837655466,-1.22266132261017,0.221457641136113,0.663665391008543,"74035","Nol9","nucleolar protein 9 [Source:MGI Symbol;Acc:MGI:1921285]","Nol9"
"ENSMUSG00000028949",19.7023729958926,-0.263890717300803,0.225378966693215,-1.17087553098959,0.241648811903177,0.678139779544419,"66993","Smarcd3","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3 [Source:MGI Symbol;Acc:MGI:1914243]","Smarcd3"
"ENSMUSG00000028963",0,NA,NA,NA,NA,NA,"24111","Uts2","urotensin 2 [Source:MGI Symbol;Acc:MGI:1346329]","Uts2"
"ENSMUSG00000028972",0.0949651911734824,-0.524646178389702,3.04943605991812,-0.172046951659577,0.863400617202819,NA,"12353","Car6","carbonic anhydrase 6 [Source:MGI Symbol;Acc:MGI:1333786]","Car6"
"ENSMUSG00000028988",188.31548350875,-0.23362739146686,0.120377484777525,-1.94078977392356,0.0522837818911006,0.398716970844328,"67087","Ctnnbip1","catenin beta interacting protein 1 [Source:MGI Symbol;Acc:MGI:1915756]","Ctnnbip1"
"ENSMUSG00000028995",258.450946627436,-0.219559593606145,0.219399877637505,-1.00072796744629,0.316958342471236,0.739300954771521,"84652","Hycc1","hyccin PI4KA lipid kinase complex subunit 1 [Source:MGI Symbol;Acc:MGI:2149839]","Hycc1"
"ENSMUSG00000029007",99.000346553261,0.0537904143567389,0.119139423419947,0.451491310035442,0.651635486755487,0.914503643903104,"11610","Agtrap","angiotensin II, type I receptor-associated protein [Source:MGI Symbol;Acc:MGI:1339977]","Agtrap"
"ENSMUSG00000029020",1749.77875764708,0.0321451638808473,0.120565921944298,0.266618986214849,0.789762535764914,0.948903962766756,"170731","Mfn2","mitofusin 2 [Source:MGI Symbol;Acc:MGI:2442230]","Mfn2"
"ENSMUSG00000029047",107.504007607321,0.378963052002525,0.124651628828292,3.04017729703756,0.00236438917421954,0.124971209423757,"668173","Pex10","peroxisomal biogenesis factor 10 [Source:MGI Symbol;Acc:MGI:2684988]","Pex10"
"ENSMUSG00000029054",3.99096296455704,1.09888241947358,0.517717756420165,2.12255115040281,0.0337914821157398,0.333646423416462,"14403","Gabrd","gamma-aminobutyric acid (GABA) A receptor, subunit delta [Source:MGI Symbol;Acc:MGI:95622]","Gabrd"
"ENSMUSG00000029060",372.464432197156,0.0232674837460502,0.118091973199532,0.197028494957373,0.843805239080165,0.969580588688398,"76580","Mib2","mindbomb E3 ubiquitin protein ligase 2 [Source:MGI Symbol;Acc:MGI:2679684]","Mib2"
"ENSMUSG00000029063",3246.56557519468,0.147305470756559,0.120464115002113,1.22281619512977,0.22139912714231,0.663665391008543,"192185","Nadk","NAD kinase [Source:MGI Symbol;Acc:MGI:2183149]","Nadk"
"ENSMUSG00000029074",2.39734216790551,1.56320658366906,0.566160333551968,2.76106694699333,0.00576128652774857,0.16713670401118,"330010","Ttll10","tubulin tyrosine ligase-like family, member 10 [Source:MGI Symbol;Acc:MGI:1921855]","Ttll10"
"ENSMUSG00000029076",2050.50431462188,0.107384418742562,0.0795895266392771,1.34922801123393,0.177263740186177,0.615749163635158,"20318","Sdf4","stromal cell derived factor 4 [Source:MGI Symbol;Acc:MGI:108079]","Sdf4"
"ENSMUSG00000029082",100.898406464921,-0.190273236316109,0.330864588848673,-0.575078877368574,0.565237952657668,0.887729746111027,"12182","Bst1","bone marrow stromal cell antigen 1 [Source:MGI Symbol;Acc:MGI:105370]","Bst1"
"ENSMUSG00000029088",0.055409539662993,-0.196553056456995,3.04943605991812,-0.0644555427937954,0.948607505173512,NA,"80334","Kcnip4","Kv channel interacting protein 4 [Source:MGI Symbol;Acc:MGI:1933131]","Kcnip4"
"ENSMUSG00000029102",4538.30054832587,0.139803880869439,0.180177948474876,0.775921149357149,0.437795544232094,0.829600445433747,"54426","Hgfac","hepatocyte growth factor activator [Source:MGI Symbol;Acc:MGI:1859281]","Hgfac"
"ENSMUSG00000029128",184.720644613029,0.251472215697273,0.0677006060033042,3.71447510654482,0.000203625912471071,0.0341751575223038,"100972","Rab28","RAB28, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1917285]","Rab28"
"ENSMUSG00000029154",0,NA,NA,NA,NA,NA,"231293","Cwh43","cell wall biogenesis 43 C-terminal homolog [Source:MGI Symbol;Acc:MGI:2444131]","Cwh43"
"ENSMUSG00000029158",0.0369542610630847,-0.196553056456996,3.04943605991812,-0.0644555427937955,0.948607505173512,NA,"75581","Yipf7","Yip1 domain family, member 7 [Source:MGI Symbol;Acc:MGI:1922831]","Yipf7"
"ENSMUSG00000029171",95.6088221439286,0.527584446776144,0.264415111325385,1.99528856021737,0.0460114168691388,0.379725099191649,"66681","Pgm2","phosphoglucomutase 2 [Source:MGI Symbol;Acc:MGI:97564]","Pgm2"
"ENSMUSG00000029182",0.0588421012028076,0.366506718213466,3.04943605991812,0.120188359753084,0.904333938504235,NA,"75434","Fam166c","family with sequence similarity 166, member C [Source:MGI Symbol;Acc:MGI:1922684]","Fam166c"
"ENSMUSG00000029188",174.354150870879,-0.0773989127296519,0.580518094104212,-0.133327304550403,0.893934534459002,0.979187146737108,"20531","Slc34a2","solute carrier family 34 (sodium phosphate), member 2 [Source:MGI Symbol;Acc:MGI:1342284]","Slc34a2"
"ENSMUSG00000029189",158.104559503802,-0.284360787978121,0.27349213199258,-1.03974028761396,0.298460577776113,0.726529468738738,"231238","Sel1l3","sel-1 suppressor of lin-12-like 3 (C. elegans) [Source:MGI Symbol;Acc:MGI:1916941]","Sel1l3"
"ENSMUSG00000029203",798.08885940165,-0.12034258127596,0.112595401518351,-1.06880547209866,0.285157333091612,0.722115234259999,"53323","Ube2k","ubiquitin-conjugating enzyme E2K [Source:MGI Symbol;Acc:MGI:1858216]","Ube2k"
"ENSMUSG00000029223",0.900037404456368,-0.264053619835518,0.798497718930648,-0.330688007711707,0.740880161612469,0.931512512719933,"22223","Uchl1","ubiquitin carboxy-terminal hydrolase L1 [Source:MGI Symbol;Acc:MGI:103149]","Uchl1"
"ENSMUSG00000029229",299.630406653942,0.262469584339846,0.187700513902321,1.39834238534069,0.162010275535266,0.606245898080106,"74277","Chic2","cysteine-rich hydrophobic domain 2 [Source:MGI Symbol;Acc:MGI:1921527]","Chic2"
"ENSMUSG00000029247",3292.01056584462,0.451665859729375,0.210354062538167,2.14716965424627,0.0317797776341951,0.32479768991699,"67054","Paics","phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoribosylaminoimidazole, succinocarboxamide synthetase [Source:MGI Symbol;Acc:MGI:1914304]","Paics"
"ENSMUSG00000029249",225.705113503529,0.0222798939368261,0.105901551296317,0.210383074318582,0.833368701785386,0.968249185311345,"19712","Rest","RE1-silencing transcription factor [Source:MGI Symbol;Acc:MGI:104897]","Rest"
"ENSMUSG00000029250",563.897083186454,0.0302687887755354,0.101249069779343,0.298953746849246,0.764975337142091,0.940407742087008,"231329","Polr2b","polymerase (RNA) II (DNA directed) polypeptide B [Source:MGI Symbol;Acc:MGI:2388280]","Polr2b"
"ENSMUSG00000029253",44.5730294265094,-0.103554403950903,0.211658151449641,-0.489253086836775,0.624662529749546,0.910142771845476,"12617","Cenpc1","centromere protein C1 [Source:MGI Symbol;Acc:MGI:99700]","Cenpc1"
"ENSMUSG00000029267",96.5662188971268,-0.176007433402586,0.129146136933468,-1.36285480605014,0.172928274418429,0.615749163635158,"17765","Mtf2","metal response element binding transcription factor 2 [Source:MGI Symbol;Acc:MGI:105050]","Mtf2"
"ENSMUSG00000029288",0,NA,NA,NA,NA,NA,"11698","Ambn","ameloblastin [Source:MGI Symbol;Acc:MGI:104655]","Ambn"
"ENSMUSG00000029306",0,NA,NA,NA,NA,NA,"15891","Ibsp","integrin binding sialoprotein [Source:MGI Symbol;Acc:MGI:96389]","Ibsp"
"ENSMUSG00000029313",516.665465624726,-0.0971662653614634,0.145760405797155,-0.66661632032421,0.505017241711019,0.85868188409354,"17355","Aff1","AF4/FMR2 family, member 1 [Source:MGI Symbol;Acc:MGI:1100819]","Aff1"
"ENSMUSG00000029344",572.226013516904,0.339160670792896,0.130570159954952,2.59753584517251,0.00938953195561083,0.206633051212083,"22022","Tpst2","protein-tyrosine sulfotransferase 2 [Source:MGI Symbol;Acc:MGI:1309516]","Tpst2"
"ENSMUSG00000029360",0.805459182063081,-0.393745635756034,0.822246226530286,-0.478865847056011,0.632034068941912,0.912139624965075,NA,NA,NA,"ENSMUSG00000029360"
"ENSMUSG00000029363",82.1787773449003,0.130688950413743,0.128800213730262,1.01466408035189,0.310265981945183,0.733261232628529,"72151","Rfc5","replication factor C (activator 1) 5 [Source:MGI Symbol;Acc:MGI:1919401]","Rfc5"
"ENSMUSG00000029387",172.709133300119,-0.0433731389780203,0.0942249706525591,-0.460314698721981,0.645290352221484,0.914503643903104,"209357","Gtf2h3","general transcription factor IIH, polypeptide 3 [Source:MGI Symbol;Acc:MGI:1277143]","Gtf2h3"
"ENSMUSG00000029430",1054.91779513045,-0.0679647195217956,0.130139899923048,-0.52224352071873,0.601500787835043,0.902714401792191,"19384","Ran","RAN, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1333112]","Ran"
"ENSMUSG00000029461",479.074942737264,-0.137556294383312,0.113633499898578,-1.21052589690616,0.226077159765452,0.669016881015302,"319604","Fam168a","family with sequence similarity 168, member A [Source:MGI Symbol;Acc:MGI:2442372]","Fam168a"
"ENSMUSG00000029477",0.16920916882734,0.0366934958231616,3.04207105294074,0.0120620114338521,0.990376140671217,NA,"74890","Morn3","MORN repeat containing 3 [Source:MGI Symbol;Acc:MGI:1922140]","Morn3"
"ENSMUSG00000029486",380.023635602593,0.00150206829832424,0.092000627806808,0.0163267179162997,0.986973742565498,0.997320772040983,"94061","Mrpl1","mitochondrial ribosomal protein L1 [Source:MGI Symbol;Acc:MGI:2137202]","Mrpl1"
"ENSMUSG00000029491",0,NA,NA,NA,NA,NA,"18587","Pde6b","phosphodiesterase 6B, cGMP, rod receptor, beta polypeptide [Source:MGI Symbol;Acc:MGI:97525]","Pde6b"
"ENSMUSG00000029499",1547.15673736076,0.16713297177628,0.16315468075074,1.02438355434999,0.305654146615315,0.73284492553865,"19301","Pxmp2","peroxisomal membrane protein 2 [Source:MGI Symbol;Acc:MGI:107487]","Pxmp2"
"ENSMUSG00000029517",0.0448173243269354,-0.328130345606973,3.04943605991812,-0.107603615606154,0.914310128808044,NA,"75196","Ankrd7","ankyrin repeat domain 7 [Source:MGI Symbol;Acc:MGI:1922446]","Ankrd7"
"ENSMUSG00000029530",1.09793770604263,0.747139010360017,0.756717140229528,0.987342522905447,0.323474751178988,0.742863817333197,"12769","Ccr9","chemokine (C-C motif) receptor 9 [Source:MGI Symbol;Acc:MGI:1341902]","Ccr9"
"ENSMUSG00000029536",337.08613477907,0.051286309513497,0.0958447753391573,0.535097602681155,0.592582367584189,0.90111498198827,"384281","Gatc","glutamyl-tRNA(Gln) amidotransferase, subunit C [Source:MGI Symbol;Acc:MGI:1923776]","Gatc"
"ENSMUSG00000029563",59.5876101063151,-0.312671870086675,0.222496608805504,-1.40528825030317,0.159935580840475,0.604917640436957,"114142","Foxp2","forkhead box P2 [Source:MGI Symbol;Acc:MGI:2148705]","Foxp2"
"ENSMUSG00000029581",35.6611608495737,0.556200140064433,0.251210476017339,2.21408019634517,0.0268232626757009,0.307780554643397,"14086","Fscn1","fascin actin-bundling protein 1 [Source:MGI Symbol;Acc:MGI:1352745]","Fscn1"
"ENSMUSG00000029587",126.239095567413,-0.108118716837404,0.109665779773164,-0.985892929052618,0.324185657078178,0.742863817333197,"231866","Zfp12","zinc finger protein 12 [Source:MGI Symbol;Acc:MGI:99157]","Zfp12"
"ENSMUSG00000029591",160.40271963989,-0.0156764853039566,0.293357796963131,-0.0534381068655449,0.957382843685415,0.991572337969532,"22256","Ung","uracil DNA glycosylase [Source:MGI Symbol;Acc:MGI:109352]","Ung"
"ENSMUSG00000029592",302.308973898698,-0.0447870742343683,0.0896181828226651,-0.49975432243468,0.61724807718018,0.910142771845476,"100756","Usp30","ubiquitin specific peptidase 30 [Source:MGI Symbol;Acc:MGI:2140991]","Usp30"
"ENSMUSG00000029592",302.308973898698,-0.0447870742343683,0.0896181828226651,-0.49975432243468,0.61724807718018,0.910142771845476,"102637926","Usp30","ubiquitin specific peptidase 30 [Source:MGI Symbol;Acc:MGI:2140991]","Usp30"
"ENSMUSG00000029595",0.0931400104509989,-0.210221017759838,2.86372397382846,-0.0734082682832022,0.941481238210796,NA,"16873","Lhx5","LIM homeobox protein 5 [Source:MGI Symbol;Acc:MGI:107792]","Lhx5"
"ENSMUSG00000029601",14.1204005858307,-0.277691359315148,0.387914401829642,-0.71585730770857,0.474079462103604,0.843246712329521,"75732","Iqcd","IQ motif containing D [Source:MGI Symbol;Acc:MGI:1922982]","Iqcd"
"ENSMUSG00000029617",504.519665324933,-0.0204644696193216,0.0862617092528968,-0.237237005811294,0.812472929133183,0.957812661324164,"231874","Ccz1","CCZ1 vacuolar protein trafficking and biogenesis associated [Source:MGI Symbol;Acc:MGI:2141070]","Ccz1"
